,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,OpenPorchSF,PoolArea,MoSold,YrSold,SalePrice
906,907,20,RL,13501,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,2006,2006,Gable,Gd,TA,PConc,Gd,TA,63,1560,1623,GasA,Ex,Y,SBrkr,1636,0,1636,2,0,3,1,Gd,8,1,3,865,60,0,6,2007,255000
907,908,50,RL,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,7,7,1936,1987,Gable,Gd,TA,CBlock,Gd,TA,223,794,1017,GasA,Gd,Y,SBrkr,1020,1037,2057,1,1,3,1,Gd,6,1,1,180,0,0,6,2006,250000
908,909,20,RL,8885,Pave,IR1,Low,AllPub,Inside,Mod,1Fam,1Story,5,5,1983,1983,Gable,TA,TA,CBlock,Gd,TA,301,239,864,GasA,TA,Y,SBrkr,902,0,902,1,0,2,1,TA,5,0,2,484,0,0,6,2006,131000
909,910,60,RL,12589,Pave,IR2,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,0,742,742,GasA,Ex,Y,SBrkr,742,742,1484,2,1,3,1,Gd,8,1,2,390,24,0,6,2009,174000
910,911,90,RL,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,Duplex,2Story,5,5,1960,1960,Gable,TA,TA,CBlock,TA,TA,443,662,1105,GasA,TA,Y,FuseA,1105,1169,2274,2,0,5,2,TA,12,0,2,480,0,0,1,2010,154300
911,912,20,RL,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,1Fam,1Story,5,7,1977,1989,Gable,TA,TA,CBlock,Gd,Gd,196,1072,1268,GasA,TA,Y,SBrkr,1268,0,1268,1,1,3,1,Gd,5,0,1,252,0,0,10,2009,143500
912,913,30,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1925,1950,Gable,TA,TA,BrkTil,TA,TA,489,279,768,GasA,TA,N,SBrkr,1015,0,1015,1,0,3,1,TA,6,0,1,450,0,0,7,2006,88000
913,914,90,RH,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Duplex,2Story,5,6,1949,1950,Gable,TA,TA,CBlock,TA,TA,284,717,1001,GasA,TA,N,FuseA,1001,1001,2002,2,0,4,2,TA,8,0,3,871,0,0,8,2007,145000
914,915,160,FV,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,6,5,2009,2009,Gable,Gd,TA,PConc,Gd,TA,294,318,612,GasA,Ex,Y,SBrkr,612,612,1224,2,1,2,1,Gd,4,0,2,528,234,0,6,2009,173733
915,916,160,RM,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,4,5,1970,1970,Gable,TA,TA,CBlock,TA,TA,0,546,546,GasA,Fa,Y,SBrkr,546,546,1092,1,1,3,1,TA,6,0,1,286,0,0,1,2007,75000
916,917,20,C (all),9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,2,3,1949,1950,Gable,TA,TA,CBlock,TA,TA,50,430,480,GasA,TA,N,FuseA,480,0,480,0,0,1,1,TA,4,0,1,308,0,0,10,2006,35311
917,918,20,RL,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,6,1956,1956,Gable,TA,TA,CBlock,TA,TA,1059,75,1134,GasA,Ex,Y,FuseA,1229,0,1229,1,0,3,1,TA,6,0,1,284,0,0,4,2009,135000
918,919,60,RL,13125,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,1991,1991,Gable,Gd,TA,PConc,Ex,TA,48,422,1104,GasA,Ex,Y,SBrkr,912,1215,2127,2,1,4,1,Gd,8,1,3,833,192,0,11,2007,238000
919,920,20,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,6,8,1958,2002,Hip,Ex,TA,CBlock,Gd,TA,528,245,1184,GasA,Ex,Y,SBrkr,1414,0,1414,1,0,3,1,TA,6,1,2,601,51,0,5,2008,176500
920,921,60,RL,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1994,1994,Gable,Gd,Gd,PConc,Gd,Gd,814,114,928,GasA,Ex,Y,SBrkr,936,785,1721,2,1,3,1,Gd,7,0,2,471,87,0,7,2007,201000
921,922,90,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1.5Fin,5,7,1900,2003,Gable,TA,TA,CBlock,TA,TA,1084,188,1272,GasA,Gd,Y,SBrkr,1272,928,2200,2,2,4,2,TA,9,0,0,0,70,0,9,2008,145900
922,923,20,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,2005,2006,Gable,Gd,TA,PConc,Gd,TA,28,1288,1316,GasA,Ex,Y,SBrkr,1316,0,1316,2,0,3,1,Gd,6,1,2,397,0,0,10,2006,169990
923,924,120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,1993,1994,Gable,Gd,TA,PConc,Gd,TA,165,598,1604,GasA,Ex,Y,SBrkr,1617,0,1617,2,0,2,1,Gd,5,1,2,533,69,0,7,2008,193000
924,925,20,RL,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1980,1980,Gable,TA,Gd,CBlock,Gd,TA,625,0,1686,GasA,TA,Y,SBrkr,1686,0,1686,2,0,3,1,TA,7,1,2,612,131,0,5,2006,207500
925,926,20,RL,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,6,1977,1977,Gable,TA,TA,PConc,Gd,TA,767,266,1126,GasA,TA,Y,SBrkr,1126,0,1126,2,0,3,1,Ex,6,0,2,540,0,0,3,2008,175000
926,927,60,RL,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2003,2004,Hip,Gd,TA,PConc,Gd,TA,0,1181,1181,GasA,Ex,Y,SBrkr,1234,1140,2374,2,1,4,1,Ex,10,1,3,656,100,0,5,2007,285000
927,928,60,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1968,1968,Gable,TA,TA,CBlock,TA,TA,552,280,832,GasA,Gd,Y,SBrkr,1098,880,1978,2,1,4,1,TA,9,1,2,486,43,0,4,2008,176000
928,929,20,RL,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2001,2001,Hip,Gd,TA,PConc,Gd,TA,0,1753,1753,GasA,Ex,Y,SBrkr,1788,0,1788,2,0,3,1,Ex,7,1,2,522,151,0,6,2009,236500
929,930,60,RL,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,1997,1997,Gable,TA,TA,PConc,Gd,TA,0,964,964,GasA,Gd,Y,SBrkr,993,1243,2236,2,1,4,1,Gd,8,1,2,642,0,0,11,2006,222000
930,931,20,RL,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,1Fam,1Story,8,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,16,1450,1466,GasA,Ex,Y,SBrkr,1466,0,1466,2,0,3,1,Gd,7,0,3,610,18,0,7,2009,201000
931,932,20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1965,1965,Gable,TA,TA,CBlock,TA,TA,338,121,925,GasA,Ex,Y,SBrkr,925,0,925,1,0,2,1,TA,5,0,1,429,0,0,7,2009,117500
932,933,20,RL,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,9,5,2006,2006,Hip,Ex,TA,PConc,Ex,Gd,0,1905,1905,GasA,Ex,Y,SBrkr,1905,0,1905,2,0,3,1,Ex,8,1,3,788,191,0,3,2007,320000
933,934,20,RL,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,7,5,2004,2004,Gable,Gd,TA,PConc,Gd,TA,20,1480,1500,GasA,Ex,Y,SBrkr,1500,0,1500,2,0,3,1,Gd,6,0,2,570,36,0,8,2009,190000
934,935,20,RL,27650,Pave,IR2,HLS,AllPub,Inside,Mod,1Fam,1Story,7,7,1960,2007,Flat,TA,TA,CBlock,Gd,TA,425,160,585,GasA,Ex,Y,SBrkr,2069,0,2069,2,0,4,1,Gd,9,1,2,505,0,0,11,2008,242000
935,936,30,RL,5825,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,5,1926,1953,Gable,TA,Gd,PConc,Fa,TA,0,600,600,GasA,Gd,Y,SBrkr,747,0,747,1,0,1,1,TA,5,0,2,528,0,0,6,2006,79900
936,937,20,RL,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,833,343,1176,GasA,Ex,Y,SBrkr,1200,0,1200,2,0,2,1,Gd,5,0,2,555,41,0,8,2009,184900
937,938,60,RL,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,341,772,1113,GasA,Ex,Y,SBrkr,1113,858,1971,2,1,3,1,Gd,8,1,2,689,48,0,2,2009,253000
938,939,60,RL,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2006,2006,Gable,Gd,TA,PConc,Gd,Gd,464,927,1391,GasA,Ex,Y,SBrkr,1391,571,1962,2,1,3,1,Gd,7,0,3,868,90,0,8,2006,239799
939,940,70,RL,24090,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,7,1940,1950,Gable,TA,Gd,CBlock,TA,TA,0,1032,1032,GasA,Ex,Y,SBrkr,1207,1196,2403,2,0,4,1,TA,10,2,1,349,0,0,6,2010,244400
940,941,90,RL,12640,Pave,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1Story,6,5,1976,1976,Gable,TA,TA,CBlock,TA,TA,936,396,1728,GasA,TA,Y,SBrkr,1728,0,1728,2,0,4,2,TA,8,0,2,574,0,0,7,2006,150900
941,942,60,RL,8755,Pave,IR1,Lvl,AllPub,FR2,Gtl,1Fam,2Story,7,5,1999,1999,Gable,Gd,TA,PConc,Gd,TA,772,220,992,GasA,Ex,Y,SBrkr,1022,1038,2060,2,1,3,1,Gd,8,1,2,390,0,0,6,2009,214000
942,943,90,RL,7711,Pave,IR1,Lvl,AllPub,Inside,Gtl,Duplex,1Story,4,3,1977,1977,Gable,TA,TA,PConc,Gd,TA,1440,0,1440,GasA,TA,Y,SBrkr,1440,0,1440,2,0,4,2,TA,8,0,0,0,0,0,8,2007,150000
943,944,90,RL,25000,Pave,Reg,Low,AllPub,Inside,Gtl,Duplex,1Story,5,4,1967,1967,Gable,TA,TA,CBlock,TA,TA,0,1632,1632,GasA,TA,Y,SBrkr,1632,0,1632,2,0,4,2,TA,8,0,2,576,0,0,6,2007,143000
944,945,20,RL,14375,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,1Fam,SLvl,6,6,1958,1958,Gable,TA,TA,CBlock,TA,TA,111,354,819,GasA,Gd,Y,FuseA,1344,0,1344,1,0,3,1,Gd,7,1,2,525,118,0,1,2009,137500
945,946,50,RM,8820,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,6,1890,1996,Hip,TA,TA,BrkTil,TA,TA,1088,0,1088,GasA,TA,Y,SBrkr,1188,561,1869,1,0,2,1,TA,7,0,2,456,0,0,9,2009,124900
946,947,80,RL,8163,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,6,1959,1959,Gable,TA,Gd,CBlock,TA,TA,748,102,1144,GasA,TA,Y,SBrkr,1144,0,1144,1,0,3,1,TA,6,1,1,796,0,0,3,2006,143000
947,948,20,RL,14536,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2002,2003,Hip,Gd,TA,PConc,Gd,TA,1300,316,1616,GasA,Ex,Y,SBrkr,1629,0,1629,2,0,3,1,Gd,9,1,3,808,252,0,11,2007,270000
948,949,60,RL,14006,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2002,2002,Gable,Gd,TA,PConc,Gd,TA,0,936,936,GasA,Ex,Y,SBrkr,936,840,1776,2,1,3,1,Gd,7,1,2,474,96,0,2,2006,192500
949,950,20,RL,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,7,1972,2006,Hip,TA,TA,CBlock,TA,TA,982,179,1161,GasA,TA,Y,SBrkr,1381,0,1381,1,1,3,1,Gd,5,1,2,676,0,0,3,2010,197500
950,951,20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,8,1950,2002,Gable,TA,TA,CBlock,TA,TA,398,317,864,GasA,Gd,Y,SBrkr,864,0,864,1,0,3,1,Gd,5,0,2,720,0,0,7,2007,129000
951,952,20,RH,7800,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,5,1965,1965,Gable,TA,TA,CBlock,TA,TA,641,187,828,GasA,Gd,Y,SBrkr,965,0,965,1,0,3,1,TA,6,0,1,300,0,0,7,2006,119900
952,953,85,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SFoyer,5,8,1972,2003,Gable,TA,Gd,CBlock,Gd,TA,660,108,768,GasA,Gd,Y,SBrkr,768,0,768,1,0,2,1,TA,5,0,1,396,0,0,4,2009,133900
953,954,60,RL,11075,Pave,IR1,Lvl,AllPub,Inside,Mod,1Fam,2Story,5,4,1969,1969,Gable,TA,TA,CBlock,TA,TA,562,29,784,GasA,Ex,Y,SBrkr,1168,800,1968,2,1,4,1,TA,7,1,2,530,189,0,9,2008,172000
954,955,90,RL,9400,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Duplex,SFoyer,6,5,1975,1975,Flat,TA,TA,CBlock,Gd,Gd,945,0,945,GasA,TA,Y,SBrkr,980,0,980,2,0,4,0,TA,4,0,0,0,0,0,10,2006,127500
955,956,90,RH,7136,Pave,IR1,HLS,AllPub,Inside,Gtl,Duplex,2Story,6,6,1946,1950,Gable,TA,TA,CBlock,Gd,TA,484,495,979,GasA,TA,N,FuseF,979,979,1958,2,0,4,2,TA,8,0,2,492,0,0,8,2007,145000
956,957,160,RM,1300,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,6,6,1980,1980,Gable,TA,TA,CBlock,Gd,TA,285,276,561,GasA,TA,Y,SBrkr,561,668,1229,1,1,2,1,TA,5,1,2,462,0,0,5,2009,124000
957,958,20,RL,7420,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1962,1962,Hip,TA,TA,CBlock,TA,TA,417,640,1057,GasA,TA,Y,SBrkr,1057,0,1057,1,0,3,1,TA,6,0,2,576,0,0,4,2007,132000
958,959,20,RL,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,699,638,1337,GasA,Ex,Y,SBrkr,1337,0,1337,2,0,3,1,Gd,6,0,2,531,39,0,10,2007,185000
959,960,160,FV,2572,Pave,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,2Story,7,5,1999,1999,Hip,Gd,TA,PConc,Gd,TA,604,92,696,GasA,Ex,Y,SBrkr,696,720,1416,2,1,3,1,Gd,6,0,2,484,44,0,5,2010,155000
960,961,20,RL,7207,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1958,2008,Gable,TA,Gd,CBlock,TA,TA,696,162,858,GasA,Gd,Y,SBrkr,858,0,858,1,0,2,1,TA,4,0,0,0,0,0,2,2010,116500
961,962,60,RL,12227,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,6,7,1977,1995,Gable,TA,Gd,CBlock,Gd,Gd,896,434,1330,GasA,TA,Y,SBrkr,1542,1330,2872,2,1,4,1,TA,11,1,2,619,282,0,7,2008,272000
962,963,160,RL,2308,Pave,Reg,Lvl,AllPub,Corner,Gtl,TwnhsE,2Story,6,6,1976,1976,Gable,TA,TA,CBlock,Gd,TA,556,248,804,GasA,TA,Y,SBrkr,804,744,1548,2,1,3,1,Gd,7,1,2,440,0,0,7,2007,155000
963,964,20,RL,11923,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,9,5,2007,2007,Gable,Gd,TA,PConc,Ex,TA,0,1800,1800,GasA,Ex,Y,SBrkr,1800,0,1800,2,0,2,1,Ex,7,0,2,702,136,0,5,2009,239000
964,965,60,RL,11316,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,2002,2003,Gable,Gd,TA,PConc,Gd,TA,624,193,817,GasA,Ex,Y,SBrkr,824,1070,1894,2,1,4,1,Gd,8,1,2,510,40,0,2,2010,214900
965,966,60,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2005,2007,Gable,Gd,TA,PConc,Gd,TA,0,783,783,GasA,Ex,Y,SBrkr,783,701,1484,2,1,3,1,Gd,8,1,2,393,72,0,7,2007,178900
966,967,50,RL,9600,Pave,IR1,HLS,AllPub,Inside,Gtl,1Fam,1.5Fin,5,7,1940,1950,Gable,Gd,Gd,BrkTil,TA,Fa,428,300,728,GasA,Ex,Y,SBrkr,976,332,1308,1,1,2,1,TA,7,2,1,256,70,0,6,2009,160000
967,968,20,RL,7390,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,7,1955,1955,Hip,TA,TA,CBlock,TA,TA,902,196,1098,GasA,TA,Y,SBrkr,1098,0,1098,1,0,3,1,TA,6,0,1,260,0,0,7,2008,135000
968,969,50,RM,5925,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,3,6,1910,1950,Gable,TA,TA,BrkTil,TA,TA,0,600,600,Grav,Fa,N,SBrkr,600,368,968,1,0,2,1,TA,6,0,0,0,0,0,5,2009,37900
969,970,190,RL,10382,Pave,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,SLvl,6,5,1958,1958,Hip,TA,Fa,CBlock,TA,TA,513,75,588,GasA,TA,Y,SBrkr,1095,0,1095,1,0,2,1,TA,6,0,1,264,0,0,3,2006,140000
970,971,50,RL,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,4,1949,1950,Gable,TA,TA,CBlock,TA,TA,0,720,720,GasA,TA,N,FuseA,720,472,1192,1,1,4,1,TA,6,0,0,0,0,0,12,2006,135000
971,972,160,RL,2268,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,2003,2004,Gable,Gd,TA,PConc,Gd,TA,567,197,764,GasA,Ex,Y,SBrkr,764,862,1626,2,0,2,1,Gd,6,0,2,474,27,0,7,2009,173000
972,973,120,RL,7892,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,1979,1979,Gable,TA,TA,CBlock,Gd,TA,0,918,918,GasA,TA,Y,SBrkr,918,0,918,2,0,2,1,TA,5,1,1,264,0,0,4,2010,99500
973,974,20,FV,11639,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,7,5,2007,2008,Gable,Gd,TA,PConc,Gd,TA,0,1428,1428,GasA,Ex,Y,SBrkr,1428,0,1428,2,0,3,1,Gd,6,0,2,480,120,0,12,2008,182000
974,975,70,RL,11414,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,8,1910,1993,Gable,TA,Gd,BrkTil,Gd,TA,0,728,728,GasA,TA,N,SBrkr,1136,883,2019,1,0,3,1,Gd,8,0,2,532,135,0,10,2009,167500
975,976,160,FV,2651,Pave,Reg,Lvl,AllPub,FR2,Gtl,Twnhs,2Story,7,5,2000,2000,Gable,Gd,TA,PConc,Gd,TA,641,32,673,GasA,Ex,Y,SBrkr,673,709,1382,2,1,3,1,Gd,6,0,2,490,50,0,4,2006,165000
976,977,30,RL,5900,Pave,IR1,Bnk,AllPub,Inside,Gtl,1Fam,1Story,4,7,1923,1958,Gable,TA,TA,PConc,Gd,TA,0,440,440,GasA,TA,Y,FuseA,869,0,869,1,0,2,1,Fa,4,0,0,0,0,0,8,2006,85500
977,978,120,FV,4274,Pave,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2006,2007,Gable,Gd,TA,PConc,Gd,TA,1106,135,1241,GasA,Ex,Y,SBrkr,1241,0,1241,1,1,1,1,Gd,4,0,2,569,116,0,11,2007,199900
978,979,20,RL,9450,Pave,Reg,Bnk,AllPub,Inside,Mod,1Fam,1Story,4,5,1954,1954,Gable,TA,TA,CBlock,TA,TA,552,342,894,GasA,Ex,Y,SBrkr,894,0,894,1,0,3,1,TA,5,0,2,400,0,0,5,2007,110000
979,980,20,RL,8816,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,6,1963,1963,Gable,TA,TA,PConc,TA,TA,651,470,1121,GasA,TA,Y,SBrkr,1121,0,1121,1,0,3,1,TA,5,0,2,480,80,0,6,2009,139000
980,981,85,RL,12122,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,7,9,1961,2007,Gable,Ex,TA,CBlock,TA,TA,867,77,944,GasA,Gd,Y,SBrkr,999,0,999,1,0,3,1,Ex,6,0,2,588,76,0,7,2008,178400
981,982,60,RL,12203,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,5,1998,1999,Hip,Gd,TA,PConc,Gd,TA,854,371,1225,GasA,Ex,Y,SBrkr,1276,1336,2612,2,1,4,1,Gd,8,1,3,676,0,0,7,2009,336000
982,983,20,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,0,1266,1266,GasA,Ex,Y,SBrkr,1266,0,1266,2,0,2,1,Gd,6,1,2,388,16,0,3,2008,159895
983,984,60,RL,11250,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,5,2002,2002,Gable,Gd,TA,PConc,Gd,TA,0,1128,1128,GasA,Ex,Y,SBrkr,1149,1141,2290,2,1,4,1,Gd,9,1,2,779,0,0,5,2008,255900
984,985,90,RL,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1.5Fin,5,5,1977,1977,Gable,TA,TA,CBlock,,,0,0,0,GasA,TA,Y,SBrkr,1302,432,1734,2,0,4,2,Gd,8,0,2,539,0,0,8,2009,126000
985,986,190,RL,10880,Pave,Reg,Lvl,AllPub,Inside,Gtl,2fmCon,1Story,5,5,1950,1950,Gable,TA,TA,CBlock,TA,TA,1040,124,1164,GasW,TA,N,SBrkr,1164,0,1164,1,0,3,1,TA,5,0,1,240,48,0,8,2008,125000
986,987,50,RM,5310,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,6,8,1910,2003,Hip,TA,Gd,CBlock,TA,Fa,0,485,485,GasA,Gd,Y,SBrkr,1001,634,1635,1,0,2,1,Gd,5,0,1,255,0,0,6,2006,117000
987,988,20,RL,10159,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,9,5,2009,2010,Hip,Ex,TA,PConc,Ex,TA,1646,284,1930,GasA,Ex,Y,SBrkr,1940,0,1940,2,1,3,1,Ex,8,1,3,606,95,0,4,2010,395192
988,989,60,RL,12046,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1976,1976,Gable,TA,TA,CBlock,TA,TA,156,692,848,GasA,TA,Y,SBrkr,1118,912,2030,2,1,4,1,Gd,8,1,2,551,224,0,6,2007,195000
989,990,60,FV,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2006,2006,Gable,Gd,TA,PConc,Gd,Gd,0,770,770,GasA,Ex,Y,SBrkr,778,798,1576,2,1,3,1,Gd,6,0,2,614,50,0,8,2006,197000
990,991,60,RL,9452,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1997,1998,Gable,Gd,TA,PConc,Gd,TA,1074,322,1396,GasA,Ex,Y,SBrkr,1407,985,2392,2,1,3,1,Gd,7,1,3,870,70,0,6,2006,348000
991,992,70,RM,17671,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2Story,8,9,1882,1986,Gable,Gd,Gd,BrkTil,TA,TA,216,700,916,GasA,Gd,Y,SBrkr,916,826,1742,1,1,4,1,Gd,8,1,2,424,169,0,11,2009,168000
992,993,60,RL,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,1Fam,2Story,6,8,1964,1993,Hip,TA,TA,CBlock,TA,TA,536,169,822,GasA,Gd,Y,SBrkr,1020,831,1851,2,1,3,1,Gd,7,1,2,440,42,0,7,2007,187000
993,994,60,RL,8846,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,2005,2006,Gable,TA,TA,PConc,Gd,TA,0,750,750,GasA,Ex,Y,SBrkr,750,750,1500,2,1,3,1,Gd,6,0,2,564,35,0,8,2006,173900
994,995,20,RL,12456,Pave,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,10,5,2006,2007,Hip,Ex,TA,PConc,Ex,TA,1172,528,1700,GasA,Ex,Y,SBrkr,1718,0,1718,2,0,3,1,Ex,7,1,3,786,48,0,7,2009,337500
995,996,50,RL,4712,Pave,IR1,Lvl,AllPub,Inside,Mod,1Fam,1.5Fin,4,7,1946,1950,Gable,TA,TA,CBlock,TA,TA,384,363,747,GasA,TA,Y,SBrkr,774,456,1230,1,1,3,1,TA,5,0,1,305,57,0,8,2006,121600
996,997,20,RL,10659,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,6,1961,1961,Hip,TA,TA,CBlock,TA,TA,915,135,1050,GasA,TA,Y,SBrkr,1050,0,1050,1,0,3,1,TA,6,0,1,368,319,0,1,2006,136500
997,998,20,RL,11717,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1970,1970,Hip,TA,TA,CBlock,TA,TA,0,1442,1442,GasA,TA,Y,SBrkr,1442,0,1442,2,0,2,1,TA,6,1,2,615,0,0,2,2009,185000
998,999,30,RM,9786,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,3,4,1922,1950,Hip,TA,TA,BrkTil,TA,Fa,0,1007,1007,GasA,Fa,N,SBrkr,1077,0,1077,1,0,3,1,TA,6,1,1,210,100,0,5,2006,91000
999,1000,20,RL,6762,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2006,2006,Gable,Gd,TA,PConc,Gd,TA,686,501,1187,GasA,Ex,Y,SBrkr,1208,0,1208,2,0,2,1,Gd,6,0,2,632,61,0,2,2010,206000
1000,1001,20,RL,10206,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,3,3,1952,1952,Flat,TA,TA,Slab,,,0,0,0,GasW,Fa,N,FuseF,944,0,944,1,0,2,1,Fa,4,0,2,528,0,0,7,2009,82000
