,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,OpenPorchSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SaleFlag
737,60,RL,72.0,10463,Pave,IR1,HLS,AllPub,CulDSac,Gtl,1Fam,2Story,8,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,0,893,893,GasA,Ex,Y,SBrkr,901,900,1801,2,1,3,1,Gd,8,1,Gd,3,800,116,0,,,6,2006,Normal,Normal
738,90,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1Story,5,5,1987,1988,Gable,TA,TA,CBlock,Gd,Gd,1200,0,1200,GasA,TA,Y,SBrkr,1200,0,1200,3,0,3,1,TA,5,0,,0,0,0,0,,,3,2009,Alloca,Abnorml
739,60,RL,65.0,9313,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2004,2004,Gable,Gd,TA,PConc,Gd,TA,0,864,864,GasA,Ex,Y,SBrkr,864,864,1728,2,1,3,1,Gd,7,0,,2,572,56,0,,,4,2009,Normal,Normal
740,70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,5,7,1910,2002,Gable,TA,Gd,BrkTil,Fa,Fa,0,264,264,GasA,Ex,Y,SBrkr,768,664,1432,2,0,2,1,TA,7,0,,2,360,0,0,,GdPrv,5,2007,Abnorml,Abnorml
741,20,RL,65.0,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,8,1961,1996,Hip,TA,Gd,CBlock,TA,TA,832,80,912,GasA,Gd,Y,SBrkr,912,0,912,1,0,3,1,Gd,5,0,,1,288,0,0,,GdPrv,5,2008,Normal,Normal
742,20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2000,2001,Gable,TA,TA,PConc,Gd,TA,0,1349,1349,GasA,Ex,Y,SBrkr,1349,0,1349,2,0,3,1,TA,6,0,,2,539,55,0,,GdPrv,12,2007,Normal,Normal
743,80,RL,70.0,12886,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,6,1963,1999,Gable,TA,TA,CBlock,Gd,TA,444,76,520,GasA,Ex,Y,SBrkr,1464,0,1464,2,0,3,1,TA,6,1,TA,2,480,0,0,,,10,2009,Normal,Normal
744,120,RL,41.0,5395,Pave,IR1,HLS,AllPub,Inside,Gtl,TwnhsE,1Story,8,5,1993,1993,Gable,Gd,TA,PConc,Gd,TA,733,604,1337,GasA,Gd,Y,SBrkr,1337,0,1337,2,0,2,1,Gd,5,1,TA,2,462,0,0,,,10,2008,Normal,Normal
745,60,RL,,8963,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,9,1976,1996,Hip,Ex,Gd,CBlock,TA,Gd,575,487,1142,GasA,Ex,Y,SBrkr,1175,1540,2715,3,1,4,1,Gd,11,2,TA,2,831,204,0,,,7,2008,Normal,Normal
746,60,RL,,8795,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2000,2000,Gable,Gd,TA,PConc,Gd,TA,300,652,952,GasA,Ex,Y,SBrkr,980,1276,2256,2,1,4,1,Gd,8,1,TA,2,554,54,0,,,4,2009,Normal,Normal
747,70,RM,65.0,11700,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,7,1880,2003,Mansard,Gd,TA,Stone,TA,Fa,0,1240,1240,GasW,TA,N,SBrkr,1320,1320,2640,1,1,4,1,Gd,8,1,Gd,4,864,0,0,,,5,2009,Normal,Normal
748,20,RL,59.0,10593,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,1996,1996,Hip,Gd,TA,PConc,Gd,TA,919,801,1720,GasA,Ex,Y,SBrkr,1720,0,1720,2,0,3,1,Gd,7,1,TA,2,527,56,0,,,3,2010,Normal,Normal
749,50,RL,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,4,3,1945,1950,Gable,TA,TA,Slab,,,0,0,0,Wall,TA,N,FuseF,1088,441,1529,2,0,4,1,TA,9,0,,1,240,0,0,,,4,2009,Normal,Normal
750,50,RM,55.0,8800,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,4,7,1910,2004,Gable,TA,TA,BrkTil,TA,Fa,0,576,576,GasA,Gd,Y,SBrkr,792,348,1140,1,0,3,1,TA,7,0,,0,0,160,0,,,6,2010,Normal,Normal
751,60,RL,,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,0,660,660,GasA,Ex,Y,SBrkr,660,660,1320,2,1,3,1,Gd,6,0,,2,400,48,0,,,8,2007,Normal,Normal
752,20,RL,79.0,9236,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1997,1997,Gable,TA,Gd,PConc,Gd,TA,1200,279,1479,GasA,Ex,Y,SBrkr,1494,0,1494,2,0,3,1,Gd,6,0,,2,576,27,0,,,7,2006,Normal,Normal
753,60,RL,80.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,0,1030,1030,GasA,Gd,Y,SBrkr,1038,1060,2098,2,1,3,1,Ex,8,1,Gd,3,878,52,0,,,3,2006,Normal,Normal
754,20,RL,61.0,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,8,1969,2005,Gable,TA,TA,CBlock,TA,TA,439,115,1026,GasA,Gd,Y,SBrkr,1026,0,1026,1,0,3,1,Gd,5,0,,2,440,48,0,,,7,2009,Normal,Normal
755,160,FV,34.0,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,2Story,6,5,1999,1999,Gable,TA,TA,PConc,Gd,TA,381,348,729,GasA,Gd,Y,SBrkr,742,729,1471,2,1,3,1,TA,6,0,,2,440,24,0,,,3,2009,Normal,Normal
756,60,RL,68.0,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,20,846,866,GasA,Ex,Y,SBrkr,866,902,1768,2,1,3,1,Gd,7,0,,2,578,105,0,,,4,2009,Normal,Normal
757,60,RL,,11616,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,6,5,1978,1978,Hip,TA,TA,CBlock,TA,TA,438,234,672,GasA,TA,Y,SBrkr,672,714,1386,2,1,3,1,TA,6,1,TA,2,440,0,0,,GdPrv,4,2010,Abnorml,Abnorml
758,160,FV,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Twnhs,2Story,7,5,1999,1999,Gable,TA,TA,PConc,Gd,TA,549,195,744,GasA,Gd,Y,SBrkr,757,744,1501,2,1,3,1,TA,6,0,,2,440,0,0,,,8,2008,Normal,Normal
759,60,RL,65.0,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1995,1995,Gable,Gd,TA,PConc,Gd,TA,56,1198,1318,GasA,Ex,Y,SBrkr,1328,1203,2531,2,1,4,1,Gd,9,1,TA,3,752,98,0,,,11,2007,Normal,Normal
760,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1959,1959,Hip,TA,TA,CBlock,TA,TA,612,252,864,GasA,Ex,Y,SBrkr,864,0,864,1,0,2,1,TA,5,0,,1,300,0,0,,,10,2009,Normal,Normal
761,30,RM,60.0,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,1Fam,1Story,5,5,1924,1950,Gable,TA,TA,PConc,TA,TA,405,740,1145,GasA,TA,Y,SBrkr,1301,0,1301,1,0,2,1,Fa,5,0,,2,440,0,0,,,10,2009,Normal,Normal
762,60,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2009,2009,Gable,TA,TA,PConc,Gd,TA,24,732,756,GasA,Ex,Y,SBrkr,764,783,1547,2,1,3,1,Gd,7,0,,2,614,45,0,,,6,2010,Normal,Normal
763,60,RL,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,8,5,1999,1999,Gable,Gd,TA,PConc,Gd,TA,1163,89,1252,GasA,Ex,Y,SBrkr,1268,1097,2365,2,1,3,1,Gd,8,1,Gd,3,856,128,0,,,7,2009,Normal,Normal
764,120,RL,30.0,9549,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,TwnhsE,1Story,8,5,1995,1996,Hip,Gd,Gd,PConc,Gd,Gd,437,0,1494,GasA,Ex,Y,SBrkr,1494,0,1494,1,1,2,1,Ex,6,1,Gd,2,481,30,0,,,4,2006,Normal,Normal
765,20,RL,75.0,14587,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,9,5,2008,2008,Gable,Gd,TA,PConc,Gd,TA,0,1498,1498,GasA,Ex,Y,SBrkr,1506,0,1506,2,0,2,1,Ex,6,1,Gd,2,592,174,0,,,8,2008,Partial,Abnorml
766,60,RL,80.0,10421,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,1988,1988,Gable,TA,TA,CBlock,Gd,TA,394,586,980,GasA,TA,Y,SBrkr,980,734,1714,2,1,3,1,TA,7,1,TA,2,496,66,0,,MnPrv,3,2010,Normal,Normal
767,50,RL,75.0,12508,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,7,1940,1985,Gable,TA,TA,CBlock,Gd,TA,660,323,983,GasA,Ex,Y,SBrkr,983,767,1750,2,0,4,1,TA,7,0,,1,423,0,0,,,7,2008,Normal,Normal
768,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2004,2005,Hip,Gd,TA,PConc,Gd,TA,24,1836,1860,GasA,Ex,Y,SBrkr,1836,0,1836,2,0,3,1,Gd,8,1,Gd,2,484,33,0,,,10,2006,Normal,Normal
769,60,RL,47.0,53504,Pave,IR2,HLS,AllPub,CulDSac,Mod,1Fam,2Story,8,5,2003,2003,Hip,Ex,TA,PConc,Gd,TA,1416,234,1650,GasA,Ex,Y,SBrkr,1690,1589,3279,3,1,4,1,Ex,12,1,Gd,3,841,36,0,,,6,2010,Normal,Normal
770,85,RL,,7252,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,SFoyer,5,5,1982,1982,Hip,TA,TA,CBlock,Gd,TA,685,173,858,GasA,TA,Y,SBrkr,858,0,858,1,0,2,1,TA,5,0,,2,576,0,0,,,4,2009,Normal,Normal
771,20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,5,1951,1951,Gable,TA,TA,CBlock,Fa,Fa,836,0,836,GasA,TA,Y,FuseF,1220,0,1220,1,0,2,1,TA,6,0,,2,396,0,0,,,4,2006,Normal,Normal
772,80,RL,94.0,7819,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,5,1976,1976,Gable,TA,TA,CBlock,TA,TA,422,480,1029,GasA,TA,Y,SBrkr,1117,0,1117,1,0,3,1,TA,6,1,TA,2,672,0,0,,MnPrv,3,2010,Abnorml,Abnorml
773,20,RL,70.0,10150,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1958,1958,Gable,TA,TA,CBlock,TA,TA,456,456,912,GasA,Ex,Y,FuseA,912,0,912,1,0,2,1,TA,5,0,,1,275,0,0,,,7,2007,Normal,Normal
774,20,RL,110.0,14226,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,8,5,2006,2006,Hip,Gd,TA,PConc,Gd,TA,0,1935,1935,GasA,Gd,Y,SBrkr,1973,0,1973,2,0,3,1,Gd,9,1,Gd,3,895,45,0,,,7,2007,Partial,Abnorml
775,120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,TwnhsE,1Story,6,5,1998,1998,Hip,TA,TA,PConc,Ex,TA,866,338,1204,GasA,Ex,Y,SBrkr,1204,0,1204,2,0,2,1,TA,5,0,,2,412,247,0,,,6,2009,Normal,Normal
776,20,RL,86.0,11210,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2005,2006,Gable,Gd,TA,PConc,Gd,TA,20,1594,1614,GasA,Ex,Y,SBrkr,1614,0,1614,2,0,3,1,Gd,7,0,,3,865,59,0,,,7,2006,Partial,Abnorml
777,20,RL,100.0,13350,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1974,1974,Hip,TA,TA,CBlock,TA,TA,762,102,864,GasA,TA,Y,SBrkr,894,0,894,1,0,3,1,TA,5,1,Fa,2,440,0,0,,MnPrv,6,2006,Normal,Normal
778,90,RH,60.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,1Story,5,5,1977,1977,Gable,TA,TA,Slab,,,0,0,0,GasA,TA,Y,SBrkr,2020,0,2020,2,0,4,2,TA,10,2,TA,2,630,0,0,,,10,2007,Normal,Normal
779,90,RL,78.0,10530,Pave,Reg,Lvl,AllPub,Inside,Gtl,Duplex,SFoyer,6,5,1977,1977,Gable,TA,TA,CBlock,Gd,TA,975,0,975,GasA,TA,Y,SBrkr,1004,0,1004,1,0,2,1,TA,4,0,,2,504,0,0,,,5,2006,Normal,Normal
780,20,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,1995,1996,Gable,TA,TA,PConc,Gd,Gd,0,1237,1237,GasA,Gd,Y,SBrkr,1253,0,1253,2,0,3,1,TA,6,1,TA,2,402,21,0,,,6,2007,Normal,Normal
781,60,RL,65.0,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,5,1992,1992,Gable,Gd,Gd,PConc,Gd,TA,387,374,761,GasA,Ex,Y,SBrkr,810,793,1603,2,1,3,1,Gd,7,0,,2,484,124,0,,,7,2006,Normal,Normal
782,20,RL,67.0,16285,Pave,IR2,Lvl,AllPub,Inside,Gtl,1Fam,1Story,7,5,2001,2002,Gable,Gd,TA,PConc,Gd,TA,0,1413,1413,GasA,Ex,Y,SBrkr,1430,0,1430,2,0,3,1,Gd,6,0,,2,605,33,0,,,6,2009,Normal,Normal
783,85,RL,,9101,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SFoyer,5,6,1978,1978,Gable,TA,Gd,PConc,Gd,TA,1097,0,1097,GasA,Ex,Y,SBrkr,1110,0,1110,1,0,1,1,Gd,4,1,TA,2,602,30,0,,,7,2009,Normal,Normal
784,75,RM,35.0,6300,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2.5Unf,6,6,1914,2001,Gable,TA,TA,CBlock,TA,TA,0,742,742,GasA,Ex,Y,SBrkr,742,742,1484,2,0,3,1,TA,9,1,Gd,0,0,291,0,,,6,2008,Normal,Normal
785,20,RL,,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1967,1967,Gable,TA,TA,CBlock,TA,TA,251,491,1372,GasA,TA,Y,SBrkr,1342,0,1342,2,0,3,1,TA,7,1,Gd,2,457,0,0,,,9,2009,Normal,Normal
786,50,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,6,1915,1950,Gable,TA,Gd,PConc,Fa,TA,686,0,686,GasA,TA,Y,SBrkr,966,686,1652,2,0,4,1,TA,7,0,,1,416,0,0,,,6,2010,Normal,Normal
787,60,RL,76.0,10142,Pave,IR1,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2004,2004,Gable,Gd,TA,PConc,Gd,TA,656,300,956,GasA,Ex,Y,SBrkr,956,1128,2084,2,1,4,1,Gd,8,0,,2,618,45,0,,,1,2010,Normal,Normal
788,20,RM,50.0,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1Story,4,7,1954,2000,Gable,TA,TA,CBlock,TA,TA,0,901,901,GasA,Ex,Y,SBrkr,901,0,901,1,0,2,1,TA,4,0,,1,281,0,0,,,8,2008,Normal,Normal
789,60,RL,,12205,Pave,IR1,Low,AllPub,Inside,Gtl,1Fam,2Story,6,8,1966,2007,Gable,TA,TA,CBlock,TA,Fa,568,264,832,GasA,Gd,Y,SBrkr,976,1111,2087,2,1,5,1,Gd,9,0,,2,444,168,0,,,7,2007,Normal,Normal
790,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2005,2006,Gable,Gd,TA,PConc,Gd,TA,16,1129,1145,GasA,Ex,Y,SBrkr,1145,0,1145,2,0,2,1,Gd,5,1,Gd,2,397,16,0,,,9,2009,Normal,Normal
791,80,RL,,11333,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,SLvl,6,5,1976,1976,Gable,TA,TA,PConc,Gd,TA,539,490,1029,GasA,TA,Y,SBrkr,1062,0,1062,1,0,3,1,TA,5,2,TA,2,539,0,0,,,5,2007,Normal,Normal
792,60,RL,92.0,9920,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,7,5,1996,1997,Gable,Gd,TA,PConc,Gd,TA,862,255,1117,GasA,Ex,Y,SBrkr,1127,886,2013,2,1,3,1,TA,8,1,TA,2,455,130,0,,,6,2007,Normal,Normal
793,20,RL,76.0,9158,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2007,2007,Gable,Gd,TA,PConc,Gd,TA,0,1496,1496,GasA,Ex,Y,SBrkr,1496,0,1496,2,0,3,1,Gd,7,0,,2,474,130,0,,,6,2007,Partial,Abnorml
794,60,RL,,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,1994,1996,Gable,Gd,TA,PConc,Gd,TA,0,712,712,GasA,Ex,Y,SBrkr,1086,809,1895,2,1,3,1,Gd,7,1,TA,2,409,46,0,,,10,2008,Normal,Normal
795,60,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,6,6,1980,1981,Gable,TA,TA,CBlock,Gd,TA,0,650,650,GasA,TA,Y,SBrkr,888,676,1564,2,1,3,1,TA,7,1,TA,2,476,50,0,,MnPrv,4,2010,Normal,Normal
796,20,RL,71.0,8197,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,5,1977,1977,Gable,TA,TA,CBlock,TA,TA,0,660,660,GasA,Ex,Y,SBrkr,1285,0,1285,1,1,3,1,TA,7,1,TA,2,528,0,0,,MnPrv,4,2007,Normal,Normal
797,20,RL,57.0,7677,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1953,1953,Gable,TA,TA,CBlock,TA,TA,570,203,773,GasA,Gd,Y,SBrkr,773,0,773,1,0,2,1,TA,4,0,,1,240,0,0,,,4,2008,Abnorml,Abnorml
798,60,RL,104.0,13518,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,9,5,2008,2009,Hip,Ex,TA,PConc,Ex,TA,0,1926,1926,GasA,Ex,Y,SBrkr,1966,1174,3140,3,1,4,1,Ex,11,2,Gd,3,820,78,0,,,7,2009,Partial,Abnorml
799,50,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,1.5Fin,5,7,1937,1950,Gable,TA,TA,BrkTil,Gd,TA,569,162,731,GasA,Ex,Y,SBrkr,981,787,1768,1,1,3,1,Gd,7,2,TA,1,240,0,0,,MnPrv,6,2007,Normal,Normal
800,60,RL,79.0,12798,Pave,IR1,HLS,AllPub,Inside,Mod,1Fam,2Story,6,5,1997,1997,Gable,TA,TA,PConc,Gd,TA,462,154,616,GasA,Gd,Y,SBrkr,616,1072,1688,2,1,4,1,Gd,8,0,,2,603,114,0,,,5,2008,Normal,Normal
801,30,RM,40.0,4800,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,4,7,1916,1990,Gable,TA,TA,CBlock,TA,TA,197,999,1196,GasA,Ex,Y,FuseA,1196,0,1196,1,0,2,1,TA,5,0,,2,440,0,0,,,7,2007,Normal,Normal
802,60,RL,63.0,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,7,5,2005,2005,Gable,Gd,TA,PConc,Gd,TA,648,80,728,GasA,Ex,Y,SBrkr,728,728,1456,2,1,3,1,Gd,7,1,Gd,2,410,18,0,,,10,2008,Normal,Normal
803,60,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,9,5,2008,2009,Hip,Ex,TA,PConc,Ex,TA,0,1734,1734,GasA,Ex,Y,SBrkr,1734,1088,2822,3,1,4,1,Ex,12,1,Gd,3,1020,170,0,,,1,2009,Partial,Abnorml
804,20,RL,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,5,5,1954,1954,Gable,TA,TA,CBlock,TA,TA,812,124,936,GasA,TA,Y,SBrkr,1128,0,1128,1,0,2,1,TA,5,0,,1,286,0,0,,GdWo,6,2006,Family,Abnorml
805,20,RL,91.0,12274,Pave,IR1,Lvl,AllPub,FR2,Gtl,1Fam,1Story,7,5,2008,2008,Gable,Gd,TA,PConc,Gd,TA,0,1417,1417,GasA,Ex,Y,SBrkr,1428,0,1428,2,0,3,1,Ex,6,0,,2,554,60,0,,,7,2008,Partial,Abnorml
806,80,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,5,1967,1967,Gable,TA,TA,PConc,TA,TA,400,100,980,GasA,Gd,Y,SBrkr,980,0,980,2,0,3,1,TA,6,0,,1,384,0,0,,,10,2006,Normal,Normal
807,70,RL,144.0,21384,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,2Story,5,6,1923,2004,Gable,TA,TA,CBlock,TA,TA,1309,15,1324,GasA,Ex,Y,SBrkr,1072,504,1576,1,1,3,1,Gd,6,1,TA,2,528,312,0,,,5,2009,Normal,Normal
808,80,RL,85.0,13400,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,5,5,1966,1966,Gable,TA,TA,CBlock,TA,TA,516,380,1024,GasA,TA,Y,SBrkr,1086,0,1086,1,0,3,1,TA,6,1,Gd,2,484,0,0,,GdWo,6,2006,Normal,Normal
809,75,RM,90.0,8100,Pave,Reg,Lvl,AllPub,Corner,Gtl,1Fam,2.5Unf,5,5,1898,1965,Hip,TA,TA,PConc,TA,TA,0,849,849,GasA,TA,N,FuseA,1075,1063,2138,2,0,2,3,TA,11,0,,2,360,156,0,,MnPrv,11,2009,Normal,Normal
810,20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1974,1999,Hip,TA,TA,CBlock,TA,TA,663,0,1040,GasA,Fa,Y,SBrkr,1309,0,1309,1,1,3,1,Gd,5,1,Fa,2,484,0,648,Fa,GdPrv,1,2006,Normal,Normal
811,120,RM,,4438,Pave,Reg,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,6,5,2004,2004,Gable,Gd,TA,PConc,Gd,TA,662,186,848,GasA,Ex,Y,SBrkr,848,0,848,1,0,1,1,Gd,4,1,Gd,2,420,0,0,,,6,2008,Normal,Normal
812,20,C (all),66.0,8712,Grvl,Reg,Bnk,AllPub,Inside,Mod,1Fam,1Story,5,5,1952,1952,Hip,Fa,TA,CBlock,TA,TA,0,540,540,GasA,TA,N,FuseA,1044,0,1044,1,0,2,1,Fa,4,0,,2,504,0,0,,,6,2010,Alloca,Abnorml
813,20,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,6,6,1958,1958,Gable,TA,TA,CBlock,TA,TA,608,834,1442,GasA,Gd,Y,SBrkr,1442,0,1442,1,1,4,1,TA,7,0,,1,301,0,0,,,4,2007,Normal,Normal
814,50,RL,45.0,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,5,7,1918,1950,Gable,TA,TA,BrkTil,TA,TA,0,686,686,GasW,Gd,Y,SBrkr,686,564,1250,1,1,3,1,Fa,7,0,,1,280,0,0,,,7,2006,Normal,Normal
815,20,RL,48.0,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,7,5,1998,1998,Gable,TA,TA,PConc,Gd,TA,0,1649,1649,GasA,Ex,Y,SBrkr,1661,0,1661,2,0,3,1,Gd,6,0,,2,598,34,0,,,5,2010,Normal,Normal
816,20,RL,,11425,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,1Story,5,6,1954,1954,Gable,TA,TA,CBlock,TA,TA,486,522,1008,GasA,Gd,Y,SBrkr,1008,0,1008,1,0,2,1,TA,4,1,Gd,1,275,0,0,,,7,2006,Normal,Normal
817,20,RL,,13265,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,1Story,8,5,2002,2002,Hip,Gd,TA,PConc,Gd,TA,1218,350,1568,GasA,Ex,Y,SBrkr,1689,0,1689,2,0,3,1,Gd,7,2,Gd,3,857,59,0,,,7,2008,Normal,Normal
818,80,RL,80.0,8816,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,SLvl,6,7,1971,1971,Gable,TA,TA,CBlock,TA,TA,504,506,1010,GasA,Gd,Y,SBrkr,1052,0,1052,1,0,3,1,TA,6,0,,2,440,0,0,,MnPrv,6,2010,Normal,Normal
819,120,RL,44.0,6371,Pave,IR1,Lvl,AllPub,Inside,Gtl,TwnhsE,1Story,7,5,2009,2010,Gable,Gd,TA,PConc,Gd,TA,733,625,1358,GasA,Ex,Y,SBrkr,1358,0,1358,2,0,2,1,Gd,6,1,Gd,2,484,35,0,,,6,2010,Partial,Abnorml
820,60,RL,72.0,7226,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,1Fam,2Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,0,798,798,GasA,Ex,Y,SBrkr,798,842,1640,2,1,3,1,Gd,6,0,,2,595,45,0,,,6,2008,Normal,Normal
821,20,RM,60.0,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,2fmCon,1Story,4,4,1953,1953,Gable,Fa,TA,CBlock,Fa,TA,0,936,936,GasA,TA,N,SBrkr,936,0,936,1,0,2,1,TA,4,0,,2,576,32,0,,,2,2009,Normal,Normal
822,60,RL,,12394,Pave,IR1,Lvl,AllPub,Corner,Gtl,1Fam,2Story,7,5,2003,2003,Gable,Gd,TA,PConc,Gd,TA,0,847,847,GasA,Ex,Y,SBrkr,847,886,1733,2,1,3,1,Gd,7,1,Gd,2,433,48,0,,,10,2007,Family,Abnorml
823,50,RL,60.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1.5Fin,6,7,1940,1950,Gable,TA,TA,BrkTil,TA,TA,0,778,778,GasA,TA,Y,SBrkr,944,545,1489,2,0,3,1,TA,7,1,Gd,1,240,0,0,,GdWo,7,2009,Normal,Normal
824,20,FV,81.0,11216,Pave,Reg,Lvl,AllPub,Inside,Gtl,1Fam,1Story,8,5,2006,2006,Gable,Gd,TA,PConc,Gd,Gd,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,1489,2,0,3,1,Gd,7,1,Gd,2,776,140,0,,,6,2006,Partial,Abnorml
